milestone, 1, 2, 3, 5, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100
175364 , 180038 , 183272 , 186918 , 191253 , 192841 , 193506 , 201222 , 202441 , 202441 , 202441 , 202441 , 202441 , 202441 , 
55145.2 , 59901 , 63371.2 , 68802.2 , 76142.6 , 79604.9 , 81880.4 , 84518.9 , 85510.6 , 85992.7 , 86269.3 , 86269.3 , 86269.3 , 86269.3 , 
176580 , 179593 , 181024 , 183745 , 186174 , 187379 , 188054 , 197379 , 198399 , 198972 , 199334 , 199334 , 199334 , 199334 , 
219349 , 220262 , 220521 , 221574 , 223250 , 224569 , 224936 , 231184 , 231750 , 231844 , 231936 , 231936 , 231936 , 231936 , 
223019 , 224989 , 225415 , 227044 , 228978 , 230197 , 230369 , 234798 , 235172 , 235649 , 235649 , 235649 , 235649 , 235649 , 
46517.7 , 53079.4 , 56048.7 , 60646 , 67008.6 , 73584.3 , 75164.3 , 77869.4 , 78409.6 , 78862.2 , 79032.5 , 79032.5 , 79032.5 , 79032.5 , 
7124.5 , 8414.32 , 8906.4 , 9606.2 , 10119.7 , 10155.5 , 10171.1 , 10877.7 , 10978.3 , 10978.3 , 10978.3 , 10978.3 , 10978.3 , 10978.3 , 
40246.5 , 45266.6 , 46828.8 , 50517.7 , 55662.2 , 60192.6 , 61740.9 , 66498.6 , 67009.2 , 67199.4 , 67348.3 , 67348.3 , 67394.7 , 67394.7 , 
229576 , 230705 , 231146 , 231531 , 232162 , 232358 , 232502 , 236197 , 236397 , 236762 , 237037 , 237126 , 237212 , 237212 , 
17652.5 , 18750.8 , 19559.7 , 20838.9 , 22657.1 , 24135.4 , 24660.3 , 25335.4 , 25473.9 , 25615.5 , 25611.8 , 25611.8 , 25611.8 , 25611.8 , 
12044.1 , 13389 , 14262.4 , 15444.6 , 17060.1 , 17679 , 18210.2 , 19108.1 , 19291 , 19338.4 , 19422.5 , 19421.1 , 19456.6 , 19456.6 , 
52781.5 , 53591.7 , 54083 , 54751.8 , 55697.1 , 55959.6 , 56315.9 , 57383.3 , 57592.6 , 57592.6 , 57647.7 , 57647.7 , 57647.7 , 57647.7 , 
2195.16 , 2602.08 , 2855.88 , 3164.44 , 3483.44 , 3621.36 , 3681.18 , 3783.02 , 3815.84 , 3822.9 , 3824.5 , 3822.18 , 3827.1 , 3822.18 , 
45509.3 , 46531.5 , 46961 , 47777.5 , 48748.3 , 49350.7 , 49752.7 , 51045.8 , 51237.9 , 51385 , 51471.7 , 51471.7 , 51471.7 , 51471.7 , 
